2	32.4342	979.8163265	798.6156463	1.226893476
10	98.5801	6102.122449	4479.620748	1.36219622
10	62.8969	5460.756803	4165.731293	1.310875911
10	25.6361	4890.535322	3894.124019	1.255875596
20	95.7333	11028.4932	8162.401361	1.351133412
20	72.2687	10695.94898	8105.421769	1.319604246
20	30.8118	9568.903061	7560.904762	1.265576457
2	101.5901	1255.787415	943.6734694	1.330743584
2	62.0612	1107.848639	870.8333333	1.272170686
2	28.2366	979.5782313	802.4982993	1.220660819
10	101.8779	6091.018707	4456.889456	1.366652408
10	64.8964	5461.070644	4157.166405	1.313652164
10	28.2413	4909.710884	3897.612245	1.259671454
20	93.9605	11062.83673	8204.39966	1.348402954
20	64.7171	10638.59354	8126.857143	1.309066143
20	32.3262	9617.258503	7587.222789	1.267559787
2	100.7137	1255.25	944.1547619	1.329496022
2	67.079	1114.039116	870.6632653	1.279529251
2	34.5412	985.7380952	801.3469388	1.23010153
10	100.3536	6112.323129	4479.071429	1.364640691
10	66.1073	5466.426871	4155.862245	1.31535324
10	27.4581	4900.160126	3893.618524	1.258510585
20	98.1538	11131.71939	8221.732993	1.353938324
20	61.9558	10608.13435	8127.231293	1.305258085
20	28.6821	9537.503401	7553.758503	1.262616934
2	97.9754	1249.204082	942.411303	1.325540215
2	69.1386	1113.790816	868.4489796	1.282505757
2	25.7603	982.4931973	807.292517	1.21702255
10	98.7945	6078.248299	4461.367347	1.362418251
10	66.7189	5461.545918	4149.540816	1.316180792
10	26.0218	4888.489796	3890.835034	1.256411478
20	98.8188	11781.38946	8724.217687	1.3504236
20	66.8394	10695.90646	8153.717687	1.311782781
20	29.812	9608.984694	7602.423469	1.26393705
2	1.42	1071.3	906.4	1.181928508
2	-2.6654	1065.2	906.04	1.175665534
2	1.4504	1069.4	904.78	1.181944782
10	-2.7019	4553.4	3752.7	1.213366376
10	-0.8486	4554.7	3745.5	1.216045922
10	-4.1875	4539.7	3748.3	1.211135715
10	-1.5955	4549.7	3744.8	1.214938047
20	-1.9479	8937.5	7324.7	1.220186492
20	-2.5237	8938.2	7330.4	1.219333188
20	-1.2762	8951.1	7330.2	1.221126299
20	-2.3879	8938.8	7329.7	1.219531495
